text,label,channel
जये माटो 🙏✍️📘🇳🇵 जये देश 🙏✍️📘🇳🇵 जये श्रम संस्कृति पार्टी 🙏 जये हर्क साम्पाङ 🙏✍️📘🇳🇵 जये श्रम दान दाता 🙏✍️📘🇳🇵,positive,comment
मिठो speech दिनुभयो हाम्रो   सम्माननीय  प्रधानमन्त्री बालेन शाह ज्यू ले! एकदमै खुसी लाग्यो। 🎉🎉🎉❤❤,positive,comment
केपी  बा आज काे किन igo Hot भाको  कमेडी सो जस्ताे भाषण सुनेर सबै हाँस्छन् tw हो लाज लाग्यो मलाई केपी बा😆😆😆,negative,comment
Great ❤❤❤❤,positive,comment
Hoo Jatiya  kura garne Ra  dharmako kura garne neta  ek matra. Harka sampang  hoo. Yesko  aba  naramro  din. Suru vayo,negative,comment
Trying to run away after murdering an innocent citizen and changing your name is not going to work. You have committed a major crime by killing an innocent person.,negative,comment
के पि ओली को upcoming हरफहरू <br>टोल टोलमा airport बनाउछु।<br>पैसा फल्ने रुख रोप्छु।<br>टुडिखेलमा तेलको कुँवा खन्नेछु।,negative,comment
"गगन र विश्वको राजनितिको
 महत्वपूर्ण पदमा चाडैं
यस्तै गरि जनताहरुलाई हाँसो र खुसी दिने,,,, आगमनको प्रतिक्षामा छुं 🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵👍👍👍👍👍👍👍👍🇳🇵🇳🇵👍",positive,comment
म पनि आजकल एकदम न्युज हेर्न थालेको छु हर्क सम्पाङ sir le गर्दा ❤,positive,comment
"🇳🇵🙏Genz आन्दोलन र सुनसरी घटना एउटै हो भन्ने ,एउटै देख्नेको चै मानसिक स्थीतीको check गराए हुन्छ।",negative,comment
😂😂😂😂😂😂😂😂😂😂😂  यस्ता देशद्रोहिलाइ के सोधपुछ गरिराको होला ।,negative,comment
"I'm  watching this show respecting  the showname ""inside the bunker"" where the guest speaks from the inside of their heart, त्स्तो निस्संदेह आफ्नो मनसाय बोलोस, यौटा त्रास रहित सत्यको कुरा बोलिदियोस लागेको, suraj sir ko qsn ले नि त्यस्तै अपेक्षा गरेको but speaker ले बुजेर नी सत्य बोल्न नचाहेको, show ko मर्म अलिक meet भएन जस्तो लाग्यो।...",negative,comment
पक्का हो सत्य तथ्या छानबिन हुन जरुरी छ तर रमेस प्रसाईं आजो भोलि अरु सनोतिनो युटुबको समचारमा धेरै भर परेको जस्तो देख्छु यस्तो  नचाहिदो बोल्नु तपाईं सुहाउदैन प्रसाईं सर,negative,comment
Saty kura ma bolda karbai rey😢😢😢 be strong 💪 Harka Sampang sir,positive,comment
बालेन साह जी सफल कार्यकालको शुभकामना,positive,comment
😂😂😂😂😂 मुर्ख भएसी यस्तै हो,negative,comment
Namaste to U PM as well.,positive,comment
जय सरकार,positive,comment
के हो मिडियाकर्मी ज्यु ??  गगन थापा ले सरकार काहा छ भनेको रहेछ तपाइकै एनालिष्ट मा तर तपाइ गगनले बालेनकाहा छ ? भन्यो भन्नुभो म गगन काङ्ग्रेस भोट घण्टी मा त्यो पनी बालेन साह लाइ तपाइ बालेन को चाकडि गरेजस्तो गरी pm बालेनको क्रेज घटाउदै हुनुहुन्छ यस्तो तुक्ष्य पत्रकारिता बाट प्रधानमन्त्री को क्रेज घटाउन बन्द गर्नुस pleae सिगान पुछिदिए जस्तो गरि नाक नकाटिदिनुस तपाइले सिमावर्ती गाउँ मा गएर नेपालले मिचेको भारतिय जमिन को साक्षि बस्न खोज्नुभो उदेक लाग्छ पपुलर हुने दाउमा घृणा को पात्र नबन्नुहोस । बालेन साह सङ्ग को आअहा मरेको छैन  तर 69 हजार मत के रास्वपा का कार्यकर्ता बाट आएको हो 11:12  ? मनन गर्नुस तपाइ प्त्रकार म।भन्दा ग् धेरै ग्यानी  हुनुहुन्छ बाकि आफै बुझ्नुहोस ल । तपाइ प्रती negetive होइन posetive हो कुरा मात्र खरो ।,negative,comment
बालेन् शाह लाई जिताउनु पर्छ अनि मात्रै महानगर को मुहार परिवर्तित हुन्छ vote for balen,positive,comment
केपी बा I love yo धेरै राम्रो लाग्यो यो अन्तरवार्ता,positive,comment
बाटो  पुल बिकास मैले बनायेको भन्ने ले किन  भदौ 23 गते मैले गोलि चालाउन order  दियेको किन भन्न न सक्ने?❤❤❤❤❤,negative,comment
Maile patyaen tapaiko kura,positive,comment
यो सङग हार को कुरा नगर्नु hadatrak भएर मर्छ😂,negative,comment
याे मुजिले २०८२| ५ | २३ २४ काे आन्दोलन अगाडि जे जस्तो सानो तिनाे भ्रष्टाचार गरे पनि २०८२|११|२१ काे चुनावमा बहुमत लिएर आए पनि भ्रष्टाचार गर्न नपाउनेभयो भनेर  एमालेको पत्तासाप हुने भयो केपी ओलिलाई कानुन नलाग्ने साेजाे जनतालाई कानुन लाग्ने देश चलाउने प्रधनमन्त्रिलाई कानुन नलाग्ने जय जेनजि नेपालकाे कानुन गरिब दुखि  र साेजाे जनतालाई जानुन छ जना नेताले नेपालकाे बजेट भ्रष्टाचार गर्न पाउन जय  <br>ग्रेटर नेपाल,negative,comment
Only balen is king nepal,positive,comment
Patracarjyu   satte   kurako  satte   jawaf   kina   dedaina  jyanmarale  thttama  panchhau   yes  bare   hajur  harule  shahi  jawaf   napaye   samma   nachhodnu   hola  jyanmarasanga,negative,comment
To Jimmy Linux jholey,negative,comment
wow great,positive,comment
"गोलि चल्यो, बालबालिकाहरुले ज्यान गुमाए, यो कुरा सत्य हो। तर, त्यो घटनाको योजनाकार‌, अर्थात् त्यो अवस्थाको सिर्जना गर्ने बालेन, दुर्गा प्रसाई, ज्ञानेन्द्र हुन्। यिनीहरुलाई उचाल्ने भारत हो। नेपालमा‌ माक्र्सवादीले राज गरेको भारतलाई मन पर्दैन। त्यसैले, जब जब केपि ओलि प्रम बन्छ, भारतले केहि न केहि खेल खेलि हाल्छ। <br>खेल खेल्ने भारतीय हुन् भने पैसामा बिग्ने, बालेन, दुर्गा, ज्ञानेन्द्र, लगायत केहि नेपालीहरु हुन्।",negative,comment
योउ जिउदै छ अझै थुइक्क अलि कति पनि लाज सरम छैन यस्लाइ यो देसको कलङक रैछ,negative,comment
Laaj pacheko sala kukur,negative,comment
आत्म दाह गर,negative,comment
Hai tha raxa,neutral,comment
१००%right😊😊😊,positive,comment
Good 🔔🔔🔔👌🇳🇵,positive,comment
छेपारे नवन।,negative,comment
"Wow what a speech rabi dai 
no words …..",positive,comment
बतासे अन्डा 😂usaiko छ छोरा छोरी  pako छिन् 😂😂😂😂aru लाई 😂😂😂😂,negative,comment
Gagane Chor lai vote dinu hundaina buddhimani ho,negative,comment
Yeti derai annaya 😢😢😢,negative,comment
"बास्ना थापा ज्यु सुनसरीमा सी डी ओ छ, मुख्य mantri पनी छ,पुलीस पनि छ तीनी हरू के को लागी पालेको पदमा आरयाल ज्यु तपाई प्रधान mantri भए के गर्थ्यौ सरकार लाई सहयोग दीनु बीरोध होईन भासन न दे काम गर",positive,comment
ऋषि धमलालाई हर्क सामपंगले मात्र ठीक पर्छ।😂😂😂😂,negative,comment
१ . गगन थापाको &#39;सक्कली कागजात&#39; कहाँ हरायो? रबि लामिछाने विरुद्ध &#39;सक्कली कागजात छ&#39; भन्दै मञ्च थर्काउने गगन थापा अहिले जिम्मेवार पदमा छन्। खै ती प्रमाण?   २.तनहुमा mid term  elections हुदा स्वर्णिम वाग्लेलाई टुरिस्ट नेता भन्ने ले  अहिले उनि मधेस मा चुनाब लड्ने नैतिकता  कस्तो ? कि त्यो केवल चुनाव जित्ने &#39;सस्तो स्टन्ट&#39; र जनतालाई झुक्याउने प्रपञ्च मात्रै थियो? अब प्रमाण देखाउने कि माफी माग्ने?&quot;,negative,comment
"प्रस्ताेता यस्ताेे पाे हनुपर्छ जाे  आफैमा सालीन सरल सभ्य ,सुरु देखी अन्त सम्मकाे सम्बाद  सुनाै सुनाै,हेराै हेराै लाग्ने  सारै अान्नद लाग्याे, धन्यबाद शुभकामना !",positive,comment
RSP का केहिले मनन गर्नु  पर्छ ।याे सम्बाेदन सामान्य  छैन,positive,comment
Our Next PM❤,positive,comment
Yo desh ghati hru lai uthanoi dinu hudain abo yo desh ghati hru lai desh nikala garna pro balen sarkar ❤ jay Nepal 🇳🇵,negative,comment
"Best of luck Balen sir 
FACT
He never disappoints us with his content.
म पनि धेरै मेहनत गरि VLOG बनाउछु कसैले हेर्दैन 😪",positive,comment
So proud moment! 😔🇳🇵🔔🙏🌹🇳🇵🇳🇵 #Rabi Dai always rabi Dai! 😢😢 I'm now in Qatar,positive,comment
Good come back..KP ji..please now do something better and make history 🙏👍,positive,comment
गोलि चलाउने बाताबरन ओलिले बनायो 100%,negative,comment
"Good harkji,यो चाहिन्छ ,! सरकारलाई ,?",neutral,comment
Man man ma gagan dai,positive,comment
याे छेपाराे आफ्ना अपराध बचाई दिन्छकि भनेर बालेनलाई सहयाे गर्छु भनेकाे हाे र सत्ताकाे शब्द पनि पाईन्छ कि भनेर पनि सहयाेग गर्ने हाेला ।,negative,comment
अजै येस्को दुई जिब्रे कुरा सुन्नु हुदैन अब,neutral,comment
"पहिला त सारै राम्रो नेता मान्थे, अहिले त किनहो किन रास्टृय फटाहा जस्तै लाग्छ । उस्को बोलि को बिस्वास नै लाग्दैन।",negative,comment
Prachanda sir 🙏🙏🙏,positive,comment
जय घन्टि ❤❤❤love to balen 🔔🔔🔔🔔🙏🏻🙏🏻🙏🏻,positive,comment
देशमा केही आमूल परिवर्तन हुन्छ भन्ने। पूर्ण विश्वासका साथ राष्ट्रिय स्वतन्त्र पार्टीलाई नेपाली जनताले विश्वास गरेका छन् जय राष्ट्रिय स्वतन्त्र पार्टी जय नेपाल आमा,positive,comment
Esta esta Ka Pani tapai Kura gari rahane .yar k khale manchhe ho tapai,negative,comment
यो पुरानो भिडियो हो यो <br>यस्ले बोले जस्तो अहिले गरेको भयेत देश काहा बाट काहा पुगिसक्थ्यो,positive,comment
"wow .एस्तो पो उम्मेदवार 
कति सालिनता छ ; न कुनै आक्रोश , न उत्तेजना ,न कसैप्रती कटाक्ष ,गालिगलोज ,टुक्का उखान ।
बिकल्पका खाका,समस्याका कारण अनि स्रोतको स्पस्ट व्याख्या सहित ।
काठमाडौ बासिले यिनलाइ मत दिन आनाकानी गरे भने आत्मघाती सरह हो ।
एसपाली यिनलाइ जिताउनुपर्छ",positive,comment
😅😅😅😅😅😂😂😂😂,neutral,comment
वाह sir what a line माल भाको चाल ना पाको ❤❤ दिल जीती लियो sir 🧿🫶🥰🥰,positive,comment
जय रबी जय राष्ट्रीय स्वतंत्र पार्टी 🔔❤️,positive,comment
Padam जी लाई सोध्नुपर्ने तिम्रो स्याङ्जा को विकास मा तिम्रो सरकार हुँदा के के गर्यो भनेर पनि सोध्नुपर्ने,neutral,comment
यो सब सुनियो जित दङ्ग ले जाहा सोझो जनता को बस्ती तार्गेट गरेर मचाउने प्रयासहरी रहेको भान भैराखेको छ !!!,negative,comment
Balen pani Kasai gatilo xaena RONB jata Ali Ali Kam gareko că tei camera lagera dekhako xa Sabău eutai khun,negative,comment
विपक्षी दलका नेताहरुले गराउने गरेको ले उहाहरुलाइ तराई मधेस पठाएर समस्याको समाधान गरौ,negative,comment
Talal barkha ko Nike,negative,comment
❤❤❤Nice sir,positive,comment
Sanka haina 100% ho,positive,comment
सस्कार बिना काे प्रस्न येा नेपाल<br>हाम्रेा हाेइन केपि मात्र हाे भन्ने हिसाव ले,positive,comment
Bishal  patel  💪💪,positive,comment
Missing Sumana Shrestha. she was the one of the TOP Sansads.,positive,comment
गल्ती कांंग्रेश ले नै गरेकाे हाे । भ्रष्टाचार गर्नऽ नाताबाद कृपावाद गरेर हाे । गगन जी शेर बहादुर काे घरमा जलेकाे रकम बारे पनि बाेले हुन्थ्याे नि ।,negative,comment
"🙏🏿🙏🙏🏻
हजुरको विचार र सिद्धान्तले अझ सत्यको मार्ग खुलाओस्..., कोर्नु भएको भाग्य रेखा र देखाउन खोज्नु भएको सपना विपनामा परिणत होस्...
हरेक कदमले समृद्धिको प्रतीक रहेर शिखर चुमोस...
व्यक्त गर्नु भएको प्रतिबद्धताहरुलाई स्मरण गरी निस्कलंक बन्ने प्रयास गर्नोस्...
जय जय हुनेछ...
हामी हजुरकाे साथमा छौँ...
जय देश 🇳🇵🇳🇵🇳🇵
जय नरेश ✊✊✊
जय महेश🔱🔱🔱",positive,comment
बालेनले जित्नै पर्छ र जित्छ पनि यदि जितेन भने काठमाण्डौंमा मान्छे हैन भेडाहरु बस्ने रहेछन भनेर बुझ्दा हुन्छ 🌷🙏जय मेरो देश🌷🇳🇵,positive,comment
MCC लाइ समर्थन गर्ने हैन यो वाग्ले भन्ने त,neutral,comment
लास्ट मा चाई  हहहहह हईदेख हईदेख भान्ने शब्द  क्या बबाल लागो मलाई चाई... lost of love balen bro love from ... बारा जिल्ला,positive,comment
Grand salute,positive,comment
गनगन काजी को के छ 😂 यता mutton पाक्दै छ 😂😅,negative,comment
बधाई तथा सम्पुर्ण माननीय ज्यु हरु लाई सफल कार्यकाल को शुभकामना आम जनता ले दिएको मत को कदार होस अब आउने दिन मा हाम्रा छोराछोरी हामी झै अरुको देश मा बेचिन नपोरस देश मा केही नया बिकास होस आम मान्छे बाच्ने आधार बनोस्  जय नेपाल जय मेरो देश,positive,comment
"&quot;त्यत्रो ७० जना मरेपछि २३ गते नै राजीनामा दिएको भए, भोलिपल्ट त्यो घटना हुँदैन थियो। २३ गतेको मात्र होइन, २४ गतेको घटनाको सम्पूर्ण जिम्मेवार पनि केपी नै हुन्, बुझिस् कुकुर! त्यत्रो मान्छे मर्दा पनि बालुवाटारमा मस्ती गरेर बसेको नतिजा होइन र यो? यो कुरा जोकसैले बुझेको छ। केपी सरकारले त्यत्रो मान्छे मारेपछि भोलिपल्ट त्यसको नतिजा देखिन्छ भन्ने कुरा स्पष्ट थियो। यसको जिम्मा लिने मात्र होइन, ओलीलाई त &#39;इन्काउन्टर&#39; नै गरिदिनुपर्छ, नत्र यिनलाई ज्ञान आउँदैन।&quot;",negative,comment
सधै राजनीतिक दलका नेताहरुको हालतले वाक्क दिक्क भएको बेला हर्क साङपाङ जस्ता ब्यक्तिको अन्तरवार्ताले सबैको जीवनमा सकरात्मक उर्जा दिन्छ। Salute to #Harka Sampang,positive,comment
बिरोध मत्रै गर्न जानेका छन जनताले सहि कुरा लाइ सहमत गर्दैनन्  गणतन्त्रको नायक kamerd parchanda,negative,comment
"यो comments पनि एउटाले सुरुमा positive comment गर्यो भने तलतिरका सबै भेडाहरुले positive comment नै गर्दारहेछन,negative गर्यो भने negative comments गर्दा रहेछन😅😅😅",neutral,comment
पत्र कार ले त साँचै भन्नु पर्दा यस्तै उल्टो सुल्टो कोइसेन गरेको सुन्दा त मनै पर्दैन,negative,comment
"यो interview पछि balen shah सचिक्कै मेयर को लागि परिपक्व candidate हुन जस्तो लाग्यो।।
vote for balen🙏",positive,comment
इनी कुरा उठाउनु त्यो ठाँउको साम्सद छैनन कि मर्यो तलब भत्ता खानुको लागीमात्र साम्सद भाका हुन?,negative,comment
Great dharan people 👏👍,positive,comment
"सबैको परिश्रम र मेहनत बराबरी भए तापनि त्यसको मुल्यांकन बराबरी नहुदा रहेछन् है रबि भाई, किनकि जिवित नै अशान्ति र नर्क हुन। ब्रह्माण्ड भित्र पाइने यी सबै दृश्य तत्त्वहरु असमानताको प्रतीकहरु हुन, यिनै असमानताको प्रतीकहरु नै अशान्तिको प्रतीकहरु हुन। All these visible elements found within the universe are symbols of inequality, and these symbols of inequality are symbols of unrest, that's why, should be now “No heat, No cold” “No God, No Giant” “No error, No punishment” it is a real peace, real sleep, real equality, real great and real heaven, which is called the original end and original invisible void. Within that space, both inanimate and living things elements are made the invisible void धन्यवाद!
""O""M´science",positive,comment
Kukrko puchhar 14 Barsha samma dhunga ma rakhda ni bango ko bangai vaneko yehi ho.,negative,comment
कमिनिलासरदानजलि,negative,comment
अरु सरकार ले सबै गल्ती Rasapa काे सरकार ले जे गरे   पनि मान्छे मारे पनि सबै ठिक।,negative,comment
रविका झाेले  जस्ताे बाेलेर के<br>सेाधे काे येा धमाला ले,negative,comment
RIP parchanda,negative,comment
भित्र nokia मोबाइल र बाहिर iphone 17 pro max को कबार हालेको जस्तै हो काङ्ग्रेस ।🤣🤣,negative,comment
🙏🙏🙏💐💐💐💖💖💖👍️👍️👍️,positive,comment
"Answers are like Sindhuli's BP highway,rolling nicely.Only different is the highway has destination but gagan words doesnt😂😂",negative,comment
"जुन दिन हतकडी लगाऐर चन्द्रगडीको कारागार मा केपी सवारी भऐको दिन हेर्न आतुर😂 <br>समय धेरै छैन, बुडाको फुरफुर र घमन्डको अन्तिम बिदाई,<br>तेती खेर सबै मिडीयाहरुले कभर गरेको हुनुपरेउ है। 🤝",negative,comment
"बालेन जि को बिचार सारै राम्रो,काम पनि यस्तै राम्रो भए सुनमा सुगन्ध हुन्थ्यो  Best of luck.",positive,comment
अब कसैले सक्दैन।झण्डै 2 तिहाई को सरकार हो ।अब इन्द्रे को बाउ चन्द्रे आए नी केइ हुनेवाला छैन😂😂 जय सरकार,positive,comment
यो  बेलुन  घण्टी  मा  आय  बाट  मलाई  rsp  मा पर्दैन,negative,comment
very interesting interview ❤️🇳🇵,positive,comment
Wow What a great speech Rabi sir,positive,comment
आशिका तामाङ ले बेइज्जत गर्नु भन्दा केही जानेको रहेनछ,negative,comment
"हेरम यदि तपाईंकोे बोली अनुसार काम गरियो भने एकपटक होईन पटक, पटक RSP ले जनताको साथ र सपोर्ट पाउने छ ।",positive,comment
फन्टुस तर्क नगरौ न हो! यत्रो powerful PM भएको मान्छे!,positive,comment
गगनलाइ हिरो बाट जिरो बनाएकोमा धन्यबाद सुरज सर,negative,comment
Ma yasko lagi marna sakdina. Ma marera yo ani yasko familly relatives moj garna dinu Parne😢,negative,comment
"पुराना दलहरू—कम्युनिस्ट र नेपाली कांग्रेस—अहिलेसम्म पनि स्थानीय तहमा समाजलाई भ्रष्ट बनाउने काममै लागिरहेका छन्। केन्द्र स्तरमा भने बालेनको नेतृत्वमा भइरहेको काम राम्रो देखिन्छ, तर स्थानीय तहमा कम्युनिस्ट र नेपाली कांग्रेसको नियन्त्रणमा रहेका प्रशासनहरूले चरम कुशासन र भ्रष्टाचार फैलाइरहेका छन्।
आगामी स्थानीय निर्वाचनमा जनताले यिनलाई उचित जवाफ दिनुपर्छ। विकास र जनहितभन्दा पनि यी दलहरूले अनावश्यक विवाद सिर्जना गर्ने र हरेक विषयलाई राजनीतिक रंग दिने काम गरिरहेका छन्।",positive,comment
"हाम्रो देशका हर्क साम्पाङ राई र राजेन्द्र बानियाँ sir दुवै जना देशका hero हुन् , एक जना सांसदमा र अर्को पत्रकारिकता उल्लेखनीय कार्य गर्दैहुनुहुन्छ, दुवै जनाको सहकार्य ले देश बन्छ।।।",positive,comment
Wow 😮😮😊❤ जय हर्क साम्पाङ्ग ।उत्तर दिनमा निकै सिपालु तेई पनि सत्य तत्थेमा रहेर ।,positive,comment
देशमा सरकार कसको थियो,positive,comment
कति ढाकछोप गरछन के रबिले।,negative,comment
कस्ताे लाटाे सबै आफै खाँउ भन्ने सबै परिवारलाई  भाग लिएरै छाड्ने,negative,comment
बलेन् दाई को interview हेर्न थालेपछि फिल्म नै हेर्न मन लाग्दैन । सफलताको शुभकामना दाई,positive,comment
